Unnamed: 0,IMDb_id,Title,Year,Genre,Synopsis
1141,4677512,Nymphs in the Mist,2007,"Comedy, Romance","After his girl friend Liat leaves him, Yaniv is depressed to a point that he never leaves his home. His friend Yuda, tries to wean him out of his behavior and suggests that he make a film hoping he will meet people and get out of his depression. Yaniv meets Gali, a yoga teacher, who diverts his obsession. Yaniv decides to make a film about his affair with Liat casting Gali as his ex girlfriend. But how will the film plot end ?"
1142,3812648,Golem,2014,Drama,"GOLEM is a film about two drifting souls living on the edge. They are lost, disconnected and have forgotten how to interact with others, yet they cry out for warm contact and touch. Alienated from society and themselves, each of them escapes in a unique way to fantasy, violence and drugs. The film unfolds 48 hours in the lives of the two protagonists: Johnny, a released prisoner abused by his prison cell-mate, and May, a suicidal and lonely street prostitute. The two appear to be contrastingly different anti-heroes who wander purposelessly in the streets of Tel Aviv. Their paths cross in a random bar, and they embark on a shared journey together."
1143,910890,The Galilee Eskimos,2006,"Comedy, Drama","An old Kibbutz isolated in the Hills of Galilee in Israel find itself immersed in deep debt and threatened by lawsuits from bankers and creditors to the point of bankruptcy. On the evening prior to the arrival of the bailiffs, the great exodus begins. Men, women and children abandon their homes, taking with them all their possessions. The sun rises over an abandoned and desolate kibbutz. No living soul can be seen. Twelve senior citizens awake in the kibbutz old people's home to discover they have been deserted and left to fend for themselves. The group initially sink into deep depression, but later begin to organize an effective communal unit. They begin to rebuild the kibbutz."
1145,417734,Habiographia Shel Ben,2003,Comedy,"A story of a friendship that develops between Ben, a sensitive bookkeeper and Tamar, a down to earth married woman. Tamar, who is intrigued by Ben's unusual personality and zany humor, wants to understand why Ben can not touch and can not be touched by anyone. The film has very subtle humor. In one of the first scenes Ben says: ""My parents didn't want to have any children. I don't take it personally - they didn't know me at the time""."
1148,256587,Foreign Sister,2000,Drama,"Fifty-year-old Naomi is a woman who has everything, including a handsome husband and nice kids, but she is collapsing under the ordinariness of her successful life. She loses herself in the circle of housework and children. Just before the breaking point, she agrees to take Nigist, an Ethiopian Christian illegal worker, as a maid. The encounter between the two women channels Naomi's life in a new direction and exposes her to the world of migrant workers living among us. Paradoxically, parallels emerge between the problems of the two women, though their hardships have entirely different origins. This makes possible a temporary friendship between two women who represent two entirely different worlds. The events take place against the background of Israeli society, in which some 300,000 foreign workers live. Since the beginning of the 1980s, some 80,000 Ethiopian Jews have arrived in Israel. This unique wave of immigration attracted great public attention. Few are aware, however that among the workers who arrived to Israel from various African countries, there is also a community of several thousand Ethiopian Christians. The film Foreign Sister tells the story of this small and little known group."
1151,144591,Greenfields,1989,Drama,"From legendary writer-director Yitzhak Yeshurun comes a drama about the true meaning of flag and family. The so-called Israeli war of attrition forced Shmuel Braverman to leave Israel and abandon his family. Secure with a new family and business in his new home, the United States, Shmuel returns to Israel to celebrate his son's completion of basic army training. But a tense trip with the whole family in a cramped supply van shakes up Shmuel's easy life and forces everyone to face hard truths in this award-winning drama."
1153,107029,Dummy in a Circle,1993,"Drama, Music","Based on a novel by Lilly Perry Amitai, Blind Man's Bluff takes a bittersweet look at the life of a young Israeli woman. Trying to distance herself from her Holocaust survivor parents and ex-boyfriend, pianist Micki Stav moves out of her parents' house in search of her own identity. She moves into a small apartment but remains caught in a lattice of demanding relationships. Tension increases as Micki tries to succeed in the classical music world. Her eclectic new neighbors, though, introduce her to a new world of desires in which Micki finds the courage to confront her problems and emerge as an independent and mature woman."
1154,497641,Mymym,2005,Drama,"Eight young Israelis find themselves at a life's crossroads. Their common ground is being out of place in their surroundings and they all long for a sense of wholeness and integrity which eludes them. Even so they unconditionally delve into a final delusional quest in search of a satisfying solution to their loss. MYMYM is a journey which concludes by intersecting their paths for the first and last time. Amnon and Miko drive from one end of the country to the other for an underpaid concert. Committed in pursuing their long coveted dream of becoming Rock Stars. Shimrit helps Sharon escape a mental asylum. Together they set out in search of Sharon's son who has been separated from her. Boris, a successful D.J., who has had enough of the party scene, encouraged by his over zealous drug dealer Andre, sets off alone into the desert in search of the comforting sound - silence. Left behind, his girlfriend Ma'Mayan, is quick to console herself in romance with a dreamy street musician. Each person and the path they take. Each path and the surprises at its bend. With some of Israel's less known scenery at the background and exercising free cinematic expressions, the characters' exploits run parallel to each other, crossing back and forth those refined borderlines that seem to persist within our minds - those between reality and imagination."
1158,1715788,Hamesima X,2010,"Drama, Sci-Fi, Thriller",A man is sent to Earth to deliver mystical and Kabalistic secrets to the Israeli Mossad's superior agent.
1159,7479884,18 Kilometers,2009,Drama,"Twenty four hours in the lives of eleven people living in Sderot and Gaza, whose fates are bound together by one day in 2007."
